epoch;acc;loss;val_acc;val_loss
0;0.5862100885211884;1.8351387937582804;0.7333725643127534;1.015581924354851
1;0.725537387349851;1.0242948855312917;0.779722429773086;0.782204917073703
2;0.759846866925342;0.8615652260760881;0.8061768964662378;0.671901103280384
3;0.7765949709416019;0.7769036578360898;0.8146798817713895;0.6063271791459945
4;0.791286754250387;0.7159584488158917;0.8304428032085189;0.5603511569334698
5;0.8006228469765657;0.6685842204645364;0.8427873394229669;0.5122817569217204
6;0.8096283415254835;0.6268990738283687;0.8554294139820525;0.4608343485671253
7;0.8175891458082933;0.5926245833262027;0.8611685984695452;0.43217789432882364
8;0.8230902995959567;0.5638796522560258;0.8695393444792793;0.4081388585640746
9;0.8308064612187971;0.5354324350568075;0.874511541171975;0.376329328464034
10;0.8368035122794457;0.5102123656184514;0.8820425678151237;0.35306177723808035
11;0.8414186629326442;0.4903102761352112;0.8883305452886453;0.3394297312149358
12;0.8474223259502802;0.4669955646980458;0.8973492637578434;0.3065664681330818
13;0.8491546604465459;0.4560714910372226;0.9009131121816409;0.2946492373093937
14;0.8548145013591526;0.4356365239523811;0.9054026355251787;0.27591850140283636
15;0.8589998743659902;0.417942700566405;0.9081532124225574;0.2693332907086652
16;0.8630860679210682;0.40536729052316334;0.9173306180202458;0.24366832049366843
17;0.8673640084372598;0.3895462332190247;0.9227854880620996;0.22682895474613973
18;0.8700550776543606;0.3811898261422763;0.9244384789838734;0.22290013079880389
19;0.8738767926796895;0.3702264431038351;0.925721199935623;0.21979953603042912
20;0.8766075336576314;0.3581970704546031;0.9351696960480294;0.19737629695517442
21;0.8781348972910262;0.3537729198342391;0.9340059904391005;0.19516515101569432
22;0.8809714296946614;0.34145449004256134;0.938541797528448;0.18232396093915687
23;0.8847005772177301;0.33103118366428236;0.9437983086596888;0.17024343613197568
24;0.8873123028776797;0.32348048939946544;0.9446512519753242;0.16377348572747022
25;0.8882445897611071;0.3213939141862942;0.9450347458691757;0.1642790938816853
26;0.8898645208608986;0.3145271714758847;0.9507210346400777;0.1470278780516614
27;0.8913125409083725;0.3082505464951878;0.948175428620546;0.15312322818293264
28;0.8949491209398219;0.3005275777086804;0.9480960850563008;0.14970900656440533
29;0.8956301531995927;0.29774372176300157;0.9559444859528832;0.13406979934080565
30;0.8975608465926777;0.28978298061482377;0.9544567941232867;0.13467695841052052
31;0.9010784112813063;0.2819945911007446;0.9596009018682999;0.1261866063672031
32;0.9021627733078612;0.27697260989225414;0.9592174079779954;0.12468269217958196
33;0.9026652825480804;0.2751354195736739;0.9597199172182146;0.11963229899259495
34;0.9043843931142133;0.2705740693829096;0.9627019128410946;0.11314991103020763
35;0.906520057381204;0.2648723876512112;0.9661004621727148;0.10589502946816226
36;0.9069630589446924;0.26394339172609693;0.961412579922111;0.1119757121416507
37;0.9083118995620826;0.2595149978779847;0.9678327966622807;0.1018055973277776
38;0.9101368015361739;0.25647016033613884;0.9696312507851707;0.09679121170044429
39;0.909984726364277;0.2548090184664821;0.9681303350282;0.09940654869274443
40;0.9124509888195635;0.24896068157486584;0.9676079898969195;0.10104491286133917
41;0.9138262772664794;0.24468075436848402;0.9692940406371289;0.09521192187408238
42;0.9135684106791357;0.24755535154113803;0.969307264564503;0.09488290468449607
43;0.9151420580473052;0.24178900777424217;0.9659814468298941;0.1040724774538481
44;0.9150825503634805;0.24139304731509365;0.9691882492181353;0.09511856473506207
45;0.9161206286729954;0.23857940004626563;0.9723686037516281;0.08811911683821597
46;0.9172578864236288;0.2352579609452746;0.9716412877425008;0.08944110705162767
47;0.9174628573014757;0.23439121053325582;0.9729636804834668;0.0847222680794888
48;0.9184612638182271;0.23108808828856342;0.9766002605113693;0.0783445269771308
49;0.9187720261079737;0.23124292226472087;0.9750200011901534;0.07918922026475429
50;0.9197439847699767;0.22697616363305378;0.9728843369192216;0.08396501710744984
51;0.9222234711561844;0.22180078938490982;0.9755886300672437;0.07625617604967524
52;0.9217738576037863;0.22195278232696158;0.977618502919182;0.07227782726145422
53;0.9208217348363914;0.2259310931126943;0.9757142573772984;0.07704858692929946
54;0.9232615494369296;0.2221209078626865;0.9753505993709612;0.0784435354056304
55;0.9238169544047744;0.21923675978213936;0.9789342836929139;0.07004464768416005
56;0.923354116925002;0.2181593228790351;0.9790400751119075;0.06927958736146589
57;0.9238434022630697;0.21747596532252414;0.977618502919182;0.07197287367785489
58;0.9247095695025324;0.215633980311552;0.9771622774247724;0.07208065901298055
59;0.9255823486911001;0.21356417296231753;0.9771953372432078;0.07196580709533495
60;0.924054985086869;0.2156943359886058;0.9797409432627396;0.06827786147774065
61;0.9256749161827195;0.2149983432936494;0.9794103450783849;0.06602254977755008
62;0.9263030527365405;0.2098895682877193;0.9809509326139312;0.06349590297114169
63;0.9273874147922591;0.20722975237600277;0.9800781534107814;0.06491836653283206
64;0.9267196064417336;0.20978947481222432;0.9798864064638557;0.0664931572435869
65;0.928769315202862;0.20632494541360466;0.9817509802236166;0.06104899095100635
66;0.9272221156819529;0.20685482203793712;0.9804550353409459;0.06374061347594494
67;0.9286767477076957;0.20603440443636364;0.9815327854219424;0.06220264294130623
68;0.9279031479598525;0.20697436045869988;0.9806930660336813;0.0622163943737699
69;0.930501649685334;0.19944405971031626;0.9814402179303231;0.05985510960296634
70;0.9296883781518213;0.19952444264772282;0.9825576397934422;0.05768595856107513
71;0.9306801726903038;0.2003856042535217;0.9822402655364617;0.0587960237151153
72;0.9304421420046622;0.2024186886429023;0.9826700431761228;0.05828717593927047
73;0.9285974041434506;0.2045968504642567;0.9803690798130137;0.06319273612666079
74;0.9307661282434586;0.1999151811792188;0.9806467822878717;0.0630639312814116
75;0.9332191667713711;0.193797545513548;0.981843547715236;0.05891603527775442
76;0.931486832285352;0.1984194097352073;0.9813410384750167;0.05994827381966892
77;0.9324058952378583;0.19396057649698586;0.981426994002949;0.05806597662190393
78;0.932657149857968;0.19578371295989033;0.9840254957248836;0.05397243559814777
79;0.9320686850898164;0.19575500736241475;0.9844684972990129;0.05349767730523292
80;0.9324852387914626;0.19417718944661738;0.9838668086034872;0.054504683973202704
81;0.9326703737711544;0.19315535395297273;0.9836552257655001;0.05531537022457593
82;0.9333183462160367;0.19424958656580804;0.9804748712320072;0.06403166552302385
83;0.9336026606652226;0.19104560167589524;0.9844618853353257;0.0522166820499698
84;0.9343365886238494;0.1918764682385849;0.985585919162132;0.049184229366298446
85;0.9335828247670674;0.19261918868313488;0.9823791167738907;0.05778970482238302
86;0.9348457098313027;0.18833332845214298;0.9834238070364517;0.0555055492506555
87;0.9327497173350054;0.19399892853714237;0.9859760250196706;0.0489148985043407
88;0.9346209030478126;0.19053995208824778;0.983648613801813;0.05324672821920159
89;0.9338935870674548;0.18834482541857347;0.9858834575280513;0.05039952616530498
90;0.9348192619836482;0.18829805165185;0.9855462473800094;0.049560461124575794
91;0.9354011147664368;0.1888439497724035;0.9857710541453706;0.04849429807083917
92;0.9348258739402414;0.18720215813813515;0.9851627534861579;0.05022377540193082
93;0.9359300718614044;0.1852113192681561;0.9871992383017832;0.0457071027867157
94;0.9357978325841156;0.18580810042657878;0.9855726952347578;0.04929085082063236
95;0.9347068585974206;0.19062189204778157;0.9853941722152062;0.049457796665331684
96;0.9363267896861771;0.18490087376530692;0.9780152207404077;0.06748416767867513
97;0.9358705642028025;0.1861808144030077;0.9873777613213348;0.04508430125956455
98;0.9355928617314914;0.18675785738809755;0.9832915677627099;0.053293036142128644
99;0.9361152068627719;0.18474725491208857;0.986901699935864;0.04643224719437319
100;0.9363929093411769;0.18539711326261585;0.9853346645384754;0.04955417299655567
