epoch;acc;loss;val_acc;val_loss
0;0.22785804020100503;7.835543647641008;0.5471255247989147;2.993516463461606
1;0.5616321740280349;2.8840873190348377;0.6634599490951375;2.367550877989759
2;0.6311161068500397;2.450713974116057;0.7020397368113956;2.105968545821447
3;0.6634322930441682;2.2448129014532516;0.7244537009093823;1.9853098556271758
4;0.681309508066649;2.14303484091649;0.7368508049774068;1.9423973435248032
5;0.6959303094419466;2.063513770143811;0.748520612261497;1.8379753058187398
6;0.7064020761703254;2.0059705013889575;0.7439584779583319;1.8693882947898297
7;0.7152456360751124;1.9501283562583793;0.7538431022256981;1.798970304728303
8;0.7216427532398836;1.9164228711737366;0.7631326655209875;1.7694496539901035
9;0.7267918540068765;1.8847141944362638;0.7664055009866226;1.7534607339880321
10;0.731304549061095;1.857427553158215;0.7578762934095127;1.7375093721437818
11;0.7354701137265274;1.8422159472649389;0.7689840986262141;1.7245807200290928
12;0.7404208542713567;1.818134414995199;0.7702072795578151;1.707405745342722
13;0.743941748214758;1.7926047189435579;0.7622400740618871;1.7345907252116015
14;0.7434871727056335;1.7858136011096921;0.7691493933782282;1.7412083399047922
15;0.7487850436392489;1.7622929913630028;0.7742404707692163;1.7023731730485492
16;0.75191748214758;1.7594641491522458;0.7693146880987147;1.6957729570948155
17;0.7540002644802962;1.7456717260676506;0.7748355317314407;1.6860468823273929
18;0.7550003306003703;1.7334977638403029;0.7799596680803194;1.6558972808789716
19;0.7568351626553822;1.7299481961374654;0.7804886111543491;1.658675922410004
20;0.758893149960328;1.7162401586006446;0.7757942411555838;1.662969555723643
21;0.7606618619412854;1.7131681526126574;0.7806208469622659;1.6217162483936303
22;0.7622735387463634;1.7004066984100463;0.782075440488755;1.6427858709804266
23;0.7641827558846865;1.6910485718118486;0.7675295051312525;1.726542510585614
24;0.7641166358106322;1.6916487178484683;0.7852160402095284;1.6226618215227415
25;0.7665465485321343;1.6808920492100607;0.7835300340290373;1.6335517484777848
