epoch;acc;loss;val_acc;val_loss
0;0.5915790030422037;1.7345810732573597;0.733994088897764;0.9987024712841271
1;0.7179666889352206;1.0674223521446538;0.7740692008123432;0.8153640169693741
2;0.7377430723122881;0.9678090386925059;0.793852196153492;0.7438541020801196
3;0.7521571531430623;0.9063698150427738;0.7992078867506801;0.7003145796759033
4;0.7601906890374651;0.8596020799510438;0.8101176268450283;0.6421411321323909
5;0.7679134626239925;0.8173517540948796;0.81742384670114;0.6049499785569621
6;0.7728129276976073;0.7902019486312954;0.8286179012198457;0.5584303564499824
7;0.7793918315843961;0.7580325148263751;0.8297022632609824;0.5393266349144362
8;0.7839342506303368;0.7349068032822754;0.8436667305898036;0.5071934632496717
9;0.7898122863375239;0.7091304018841582;0.8572543159592968;0.45508705159011753
10;0.7951415290764167;0.683929727403739;0.8627819175946146;0.4327745498009602
11;0.7989896919600409;0.6639422778581053;0.8662135267411233;0.41657804521572844
12;0.8047817721392956;0.643247710767488;0.870498079224943;0.3856155485090747
13;0.8096349534781357;0.6209107611981762;0.8823334942244497;0.3650376059974892
14;0.8134434445768786;0.6082147239283804;0.8867040022216198;0.3424545527756535
15;0.8179395798726745;0.5872370253307778;0.8905455531238222;0.32493452947707
16;0.8217679068620846;0.574799854856639;0.8915770194519153;0.3254757820949045
17;0.8272227768932975;0.5561611521382064;0.9045563041767775;0.28627581590745727
18;0.8290080070919661;0.546462750510701;0.9103417723887982;0.2680460460510975
19;0.8326511990729148;0.5345723213766154;0.9138328892262254;0.26219140190161355
20;0.8379010982479567;0.5169175120167613;0.9171917667721761;0.24329689197173932
21;0.8414649466642662;0.5060361392019211;0.9196514172637755;0.23828863808899442
22;0.8434551477415698;0.5019063382406612;0.9261377536514569;0.2196805175438489
23;0.848731494774907;0.48178355001030043;0.9312620255054089;0.20269027151045813
24;0.8523680747878335;0.4724623037984959;0.930157827573211;0.2054625589950871
25;0.8548607851089034;0.46809870860174346;0.9343233646960811;0.19152134051390043
26;0.8580940353337643;0.46023760188095736;0.9372590765731514;0.1866091226343183
27;0.8596610707453405;0.4551653050776359;0.9420990339885584;0.17409637613646367
28;0.8619355862359667;0.44754954883365133;0.9401154448859766;0.17718278427240675
29;0.8643754008365049;0.44343492743123075;0.9461389438013736;0.16206008309801384
30;0.8688583122344844;0.42920399632390455;0.945894301148498;0.16197870765018077
31;0.8697244794593652;0.427948978272749;0.9513491711903518;0.1499820946166558
32;0.8716419489428106;0.422768341680431;0.9473092613739896;0.16058299199397555
33;0.8741214353361121;0.4179394912203766;0.9541129720115578;0.1400958809014431
34;0.8753512605677242;0.41752109352069844;0.9496895683048908;0.15068811572724644
35;0.8773348496703058;0.4102660588747548;0.9545030778690964;0.13794799103336383
36;0.8796027532220734;0.4041397352613473;0.9590058251400083;0.12761668677340954
37;0.8792457071723294;0.41014075474888645;0.9569164446148862;0.13515439670441395
38;0.8828227795412358;0.3987732293279431;0.9580338664780053;0.13134920624479
39;0.8842179038610842;0.3953807423149434;0.9593694831321578;0.12984800880663402
40;0.8854278932410453;0.3974576648859354;0.958152881824373;0.13342447756605974
41;0.8859304024812645;0.3962119267121567;0.961472087588201;0.12336843391207701
42;0.8875172737519798;0.39278407387900527;0.9633102134967605;0.11539874458781427
43;0.8897256696270165;0.3850177485187691;0.9645003669639847;0.11415614670208803
44;0.8904728215342991;0.3853829165095719;0.9666823149807261;0.1076473504524374
45;0.8914447801856613;0.3877235263121593;0.9663583287565115;0.1109748014676975
46;0.8918613339018894;0.3811404481712955;0.9624308223299237;0.12211421697916235
47;0.893573832492906;0.38143627991389645;0.96972381827679;0.1017980052514666
48;0.8939903861945523;0.38124021445614537;0.9691485774324657;0.1004726186529971
49;0.8932366223519581;0.3847752764707058;0.9674955865142388;0.10567066580823883
50;0.8959871992457897;0.3734063757751794;0.9676079898969195;0.11241472279598595
51;0.8953260028735333;0.38060998839125476;0.9685006049946774;0.10250073752280231
52;0.8983212224308814;0.37402532472904537;0.9696312507851707;0.10297710705245959
53;0.8985394172290085;0.3763660959953467;0.9725008430253701;0.0936820177686205
54;0.8972566962701651;0.37926152207902153;0.9684939930309903;0.10420559035054038
55;0.8988105077401795;0.3752053806909632;0.9726595301538604;0.09738542253252282
56;0.9000998406556162;0.37070700235349513;0.9732612188493861;0.0920739451921918
57;0.8984468497267485;0.3757739853239732;0.9734794136475133;0.09223813698857929
58;0.9003312593665358;0.375499505047852;0.9756018539946179;0.08855498867057447
59;0.9021164895837273;0.3678566274289686;0.9709139717404672;0.09790710086671013
60;0.9022156690283929;0.3682932337509525;0.9731950992125151;0.0939622936336461
61;0.9029495969941135;0.3731771151692836;0.9717404671907133;0.10148020920630882
62;0.9032868071417612;0.37025899940714596;0.9685006049840366;0.10327217612010554
63;0.9043381093861382;0.3664106661922765;0.9781342360867754;0.08084337444935322
64;0.9050059176968591;0.3650829650326644;0.9683485298298742;0.10902673859795084
65;0.9058786969000088;0.36281972394113643;0.9765275289108112;0.08410662252082725
66;0.9057464576266611;0.36280895136143293;0.9735521452516183;0.08957599587516202
67;0.9061563993929956;0.36545838336319186;0.9797740030811751;0.07606665768226586
68;0.9054885910499582;0.3733669478264243;0.9773540243716982;0.08220780979147996
69;0.9082391679544306;0.3583066109709142;0.9778565336119174;0.08244968279963032
70;0.9069895068246635;0.3625522061478262;0.9767126638940499;0.08465024198302978
71;0.905283620189846;0.37206339360910307;0.9766002605078223;0.08470685025417939
72;0.9085036464837857;0.36070699165153297;0.979344225437967;0.07917342587391257
73;0.908397855079374;0.36280605736165566;0.9788946119107914;0.07910532012035192
74;0.9076573151464193;0.36545261943293245;0.9783193710700141;0.08299735706980879
75;0.9089003643195933;0.3664618463535814;0.977268068840219;0.08518279575515211
76;0.908741677183615;0.36109162014408547;0.9773275765169498;0.07987857163484215
77;0.9076440912190451;0.36986463165730277;0.9752183601007663;0.09006234430228961
78;0.9100243981428525;0.362370401283315;0.9809377086901039;0.07429313867857944
79;0.9108112218287108;0.36006574303244976;0.9769440826230983;0.08134737092218154
80;0.9111021482380368;0.36358835479938173;0.9813807102571392;0.07267828322824584
81;0.9108905654000498;0.36503435688108465;0.9788549401286688;0.07942028419357504
82;0.9106855945186559;0.36618272323718304;0.9805674387236265;0.07539477165955792
83;0.9110492525285401;0.36498163138144923;0.9808980369079813;0.07386963746138088
84;0.9105467432741331;0.3662063196628468;0.9812550829470844;0.07524850521179202
85;0.9126625716575506;0.35975379408538505;0.9789541195804283;0.0787720132941863
86;0.9131254091227411;0.35849711937646805;0.9821939817835581;0.07112059607110024
87;0.9130659014314285;0.35607499629451234;0.9810302761781763;0.07646992192112838
88;0.9136940379962843;0.3563238399682013;0.9809906043996006;0.07563965898073724
89;0.9136543662216497;0.3608863153757066;0.9813807102571392;0.07498228697249201
90;0.9128741544845027;0.36621230344003886;0.9834700907822614;0.07148786025839225
91;0.9121137786750686;0.3616681229920339;0.9812550829470844;0.07392980154636113
92;0.9145403693482326;0.35903568694904614;0.9823526689191423;0.07168376214077085
93;0.9125766161150365;0.36459550802769436;0.9815460093457697;0.07469068776975496
94;0.9143155625722306;0.361047270560225;0.981433605966636;0.07714768116942966
95;0.915056102515826;0.3675741711159909;0.9820948023353456;0.07233400896603195
96;0.9121534504390624;0.37100249671629265;0.9830601490336615;0.07153745516398956
97;0.9146197129124778;0.36473250948489977;0.9816782486088709;0.07228346995135565
98;0.9130857373441654;0.36797339021004855;0.9819030553848729;0.07495578284749375
99;0.913951904587175;0.3672165078762317;0.9825245799750068;0.06888543120200336
100;0.9142758907936549;0.3675423223106821;0.9831461045615938;0.06779016855029575
101;0.9128146468223538;0.3727301214097194;0.9823262210643939;0.07136584177572905
102;0.9148841914528677;0.3632243685910307;0.9801046012655299;0.07702234734848802
103;0.914414742031084;0.3659258939829228;0.9842172426789032;0.06691494544690535
104;0.9140775318720071;0.3757423067605467;0.9813013666893472;0.07540035030800822
105;0.91644461489721;0.35835099759803907;0.9835428223828194;0.07116687138130144
106;0.9131055732316798;0.3804541881706448;0.9838800325273144;0.06875840589978087
107;0.9154329844495375;0.36729290262224773;0.9825708637208165;0.07022087409199443
108;0.9134824551653912;0.37788139653040664;0.9814137700755747;0.07580342300474234
109;0.91588259798026;0.3626060193664134;0.9821807578632779;0.07099196140505817
110;0.9171454830409482;0.3588787935944004;0.9810897838549071;0.07291229927430712
111;0.9122460179452635;0.3857908811996801;0.9779358771761626;0.08638397984273997
112;0.9145734291741561;0.3781189950755753;0.98247168426551;0.07138755090325316
